,Variance
16352,11982.1875
16353,9182.6875
16354,9523.25
16355,3232.6875
16356,1994.1875
16357,2410.6875
16358,19419.1875
16359,3278.1875
16360,1923.1875
16361,503.5
16362,30356.75
16363,14390.75
16364,1678.25
16365,15884.75
16366,9355.25
16367,5439.6875
16368,2176.1875
16369,127.5
16370,213.5
16371,48.75
16372,552.5
16373,5358.5
16374,59743.6875
16375,55855.6875
16376,436.25
16377,416.6875
16378,6953.1875
16379,2254.25
16380,2678.75
16381,1834.6875
16382,12210.1875
16383,10624.5
16384,1406.75
16385,509.0
16386,10934.1875
16387,27983.1875
16388,2369.25
16389,13192.5
16390,2083.5
16391,1690.25
16392,2823.5
16393,114.6875
16394,105.6875
16395,29.0
16396,1261.6875
16397,7292.75
16398,52994.75
16399,46151.25
16400,2431.6875
16401,57.1875
16402,3360.5
16403,7101.1875
16404,5215.5
16405,5741.6875
16406,18256.0
16407,4142.75
16408,3632.25
16409,29705.25
16410,18777.6875
16411,100858.25
16412,11824.25
16413,8591.5
16414,2424.6875
16415,6272.1875
16416,4765.5
16417,44.1875
16418,798.25
16419,38.5
16420,1238.0
16421,5307.1875
16422,43545.6875
16423,60782.5
16424,566.1875
16425,1770.6875
16426,8584.6875
16427,2288.1875
16428,1148.1875
16429,228.75
16430,682.25
16431,4713.6875
16432,1462.25
16433,215.25
16434,15809.0
16435,12112.25
16436,4477.25
16437,489.6875
16438,33173.1875
16439,1595.6875
16440,4546.1875
16441,458.6875
16442,932.75
16443,231.25
16444,74.0
16445,776.0
16446,8172.5
16447,22104.6875
16448,20073.1875
16449,14607.1875
16450,8690.1875
16451,3284.75
16452,3000.75
16453,2358.6875
16454,1535.25
16455,2713.6875
16456,3148.25
16457,5292.75
16458,1087.1875
16459,977.1875
16460,2275.6875
16461,1333.6875
16462,9911.5
16463,21679.25
16464,3816.25
16465,331.1875
16466,1150.1875
16467,85.25
16468,43.25
16469,69.0
16470,3492.6875
16471,8030.1875
16472,9096.1875
16473,26090.75
16474,6118.6875
16475,9904.25
16476,2971.25
16477,1087.5
16478,521.1875
16479,1006.75
16480,1859.5
16481,1101.6875
16482,5788.5
16483,838.25
16484,4378.5
16485,8918.75
16486,3468.5
16487,798.6875
16488,3743.25
16489,106.0
16490,408.5
16491,28.6875
16492,858.1875
16493,5595.6875
16494,33214.75
16495,49467.1875
16496,5041.0
16497,1117.6875
16498,2012.75
16499,861.6875
16500,3083.6875
16501,15372.75
16502,4177.1875
16503,1252.5
16504,1891.25
16505,554.75
16506,15803.1875
16507,11942.1875
16508,5808.6875
16509,9833.0
16510,5864.1875
16511,4080.6875
16512,3360.6875
16513,96.5
16514,153.0
16515,8.1875
16516,1368.1875
16517,6305.6875
16518,40625.1875
16519,42185.1875
16520,6606.1875
16521,1376.25
16522,3641.1875
16523,2931.25
16524,120.25
16525,6808.5
16526,1811.0
16527,1628.5
16528,1172.1875
16529,891.5
16530,5071.25
16531,11737.6875
16532,6205.6875
16533,6903.1875
16534,5809.1875
16535,2005.5
16536,5083.25
16537,452.5
16538,591.5
16539,94.1875
16540,636.75
16541,5080.75
16542,31186.25
16543,23829.1875
16544,1368.5
16545,5523.1875
16546,2212.25
16547,465.6875
16548,942.1875
16549,1796.75
16550,1563.5
16551,2195.1875
16552,15142.5
16553,19090.6875
16554,1538.1875
16555,4507.5
16556,1735.6875
16557,18578.0
16558,17553.6875
16559,9891.5
16560,4741.1875
16561,13.5
16562,423.1875
16563,274.6875
16564,149.0
16565,439.5
16566,2519.6875
16567,1449.5
16568,2778.25
16569,3479.6875
16570,939.6875
16571,3825.25
16572,150.1875
16573,727.25
16574,257.6875
16575,443.1875
16576,1240.1875
16577,2313.1875
16578,70.25
16579,378.5
16580,1274.1875
16581,1563.6875
16582,2025.5
16583,2062.25
16584,470.1875
16585,74.6875
16586,160.75
16587,47.1875
16588,186.1875
16589,2062.25
16590,8326.5
16591,5361.5
16592,8298.0
16593,12674.75
16594,4292.0
16595,1986.6875
16596,546.0
16597,1138.6875
16598,14049.5
16599,1398.5
16600,492.0
16601,9421.6875
16602,3348.75
16603,5171.1875
16604,3140.25
16605,14932.1875
16606,10563.1875
16607,2565.6875
16608,2529.5
16609,428.75
16610,1338.6875
16611,378.0
16612,144.5
16613,402.6875
16614,4064.75
16615,4787.5
16616,12531.1875
16617,9013.5
16618,1036.5
16619,4110.6875
16620,294.6875
16621,1071.1875
16622,690.5
16623,1147.6875
16624,1177.25
16625,2345.1875
16626,2103.6875
16627,4357.25
16628,936.6875
16629,1819.0
16630,1671.25
16631,811.0
16632,3001.6875
16633,482.0
16634,1073.0
16635,340.6875
16636,176.1875
16637,568.5
16638,1856.25
16639,4381.1875
16640,10217.25
16641,16036.1875
16642,4175.1875
16643,7778.25
16644,1365.25
16645,5224.5
16646,1199.5
16647,925.1875
16648,2449.6875
16649,11012.5
16650,9057.5
16651,3993.5
16652,6477.5
16653,3853.0
16654,3886.75
16655,25360.25
16656,53611.1875
16657,391.1875
16658,317.0
16659,70.75
16660,719.25
16661,5238.0
16662,39388.5
16663,56390.1875
16664,111.1875
16665,771.6875
16666,5581.1875
16667,2987.1875
16668,382.25
16669,546.1875
16670,23691.1875
16671,1539.1875
16672,793.1875
16673,552.75
16674,27267.0
16675,8918.25
16676,3078.6875
16677,7565.6875
16678,4270.25
16679,2604.6875
16680,2703.6875
16681,180.6875
16682,108.6875
16683,14.1875
16684,747.6875
16685,8695.6875
16686,45922.25
16687,44929.0
16688,428.6875
16689,1784.5
16690,5891.1875
16691,8131.25
16692,2006.6875
16693,4061.1875
16694,5808.5
16695,2473.5
16696,1756.1875
16697,17320.1875
16698,11704.5
16699,35474.0
16700,5003.1875
16701,7008.5
16702,14097.5
16703,1769.25
16704,2660.25
16705,103.6875
16706,83.6875
16707,105.6875
16708,791.6875
16709,7975.5
16710,59727.6875
16711,60450.1875
16712,1332.1875
16713,1447.25
16714,6625.25
16715,1194.0
16716,1634.6875
16717,924.1875
16718,8477.25
16719,2937.1875
16720,6819.5
16721,414.6875
16722,1391.1875
16723,9907.5
16724,369.6875
16725,3609.6875
16726,11902.6875
16727,3485.6875
16728,1561.25
16729,78.5
16730,221.6875
16731,17.5
16732,693.1875
16733,7705.0
16734,44628.1875
16735,34693.6875
16736,3625.1875
16737,1260.6875
16738,6914.5
16739,4702.25
16740,543.25
16741,6164.5
16742,10578.5
16743,17476.1875
16744,10234.6875
16745,2043.25
16746,4920.1875
16747,10593.25
16748,1577.0
16749,4460.1875
16750,4908.5
16751,322.25
16752,1673.1875
16753,425.5
16754,256.5
16755,54.6875
16756,682.25
16757,6889.5
16758,61154.25
16759,44381.25
16760,782.5
16761,1139.1875
16762,3064.1875
16763,8633.1875
16764,6645.25
16765,4068.75
16766,3279.6875
16767,842.5
16768,2631.6875
16769,547.25
16770,5755.6875
16771,10837.6875
16772,2064.1875
16773,2645.6875
16774,35908.1875
16775,5370.6875
16776,5370.6875
16777,311.1875
16778,544.6875
16779,598.1875
16780,119.5
16781,1464.75
16782,9702.5
16783,12917.1875
16784,15929.6875
16785,5885.1875
16786,6601.1875
16787,5100.5
16788,1878.6875
16789,1503.5
16790,189.6875
16791,1743.1875
16792,785.25
16793,9899.6875
16794,1876.1875
16795,1965.5
16796,2173.6875
16797,872.75
16798,983.5
16799,19461.6875
16800,5354.1875
16801,299.1875
16802,1387.1875
16803,372.75
16804,36.5
16805,691.6875
16806,3132.5
16807,5206.5
16808,10854.0
16809,19714.25
16810,8675.6875
16811,2981.0
16812,869.25
16813,2310.25
16814,765.6875
16815,1803.5
16816,1866.5
16817,8687.1875
16818,6036.6875
16819,2717.1875
16820,1014.1875
16821,6085.6875
16822,6704.1875
16823,2441.25
16824,4681.25
16825,46.5
16826,525.6875
16827,53.1875
16828,453.5
16829,8023.5
16830,50697.6875
16831,53071.5
16832,1932.1875
16833,1786.1875
16834,5374.75
16835,1663.1875
16836,2810.25
16837,4941.1875
16838,13289.0
16839,900.75
16840,1626.5
16841,1510.25
16842,2853.6875
16843,39997.5
16844,2144.1875
16845,8926.1875
16846,1774.75
16847,1326.5
16848,1837.25
16849,213.6875
16850,205.5
16851,36.6875
16852,1626.1875
16853,7598.6875
16854,56172.1875
16855,47451.25
16856,3848.6875
16857,3880.6875
16858,5229.0
16859,1792.1875
16860,4874.1875
16861,16563.5
16862,9569.1875
16863,19618.25
16864,3588.1875
16865,4216.75
16866,3498.5
16867,43834.6875
16868,916.25
16869,3244.6875
16870,5928.6875
16871,1826.6875
16872,1825.5
16873,15.6875
16874,272.75
16875,5.1875
16876,1083.1875
16877,6377.25
16878,51406.1875
16879,50197.25
16880,1009.6875
16881,3747.5
16882,18906.1875
16883,1418.75
16884,3210.25
16885,435.25
16886,441.1875
16887,260.75
16888,3358.1875
16889,833.1875
16890,1522.6875
16891,22350.0
16892,1264.1875
16893,16627.1875
16894,10088.6875
16895,1158.6875
16896,3243.1875
16897,176.1875
16898,163.6875
16899,10.0
16900,858.6875
16901,8192.1875
16902,46913.1875
16903,44178.6875
16904,948.1875
16905,3397.1875
16906,4265.6875
16907,2892.25
16908,3545.6875
16909,5636.25
16910,4331.1875
16911,3059.0
16912,1742.25
16913,921.6875
16914,2246.0
16915,5395.1875
16916,4523.1875
16917,2317.25
16918,3432.0
16919,4926.6875
16920,1658.1875
16921,473.1875
16922,199.6875
16923,109.25
16924,857.25
16925,7416.6875
16926,55671.25
16927,61362.1875
16928,1128.5
16929,3668.75
16930,9009.25
16931,10285.1875
16932,2707.1875
16933,854.25
16934,4548.1875
16935,2728.1875
16936,3152.0
16937,384.1875
16938,10502.1875
16939,8911.1875
16940,137.1875
16941,7823.1875
16942,7706.25
16943,15254.25
16944,8001.0
16945,585.0
16946,932.1875
16947,421.6875
16948,126.75
16949,1090.6875
16950,8328.5
16951,10976.1875
16952,18510.6875
16953,17629.6875
16954,1570.25
16955,4183.5
16956,66.5
16957,3058.6875
16958,457.6875
16959,1618.5
16960,2382.0
16961,6074.5
16962,1482.6875
16963,6021.0
16964,6089.0
16965,1408.5
16966,6467.1875
16967,9588.5
16968,2601.1875
16969,536.75
16970,918.6875
16971,46.5
16972,117.1875
16973,792.75
16974,2541.5
16975,4494.6875
16976,20113.1875
16977,20713.5
16978,2640.25
16979,6863.6875
16980,3350.25
16981,4233.6875
16982,2432.6875
16983,5317.25
16984,852.6875
16985,9683.1875
16986,3624.1875
16987,952.6875
16988,6309.6875
16989,3904.25
16990,13995.1875
16991,4596.25
16992,5101.0
16993,129.6875
16994,540.5
16995,216.5
16996,463.1875
16997,6137.1875
16998,56201.6875
16999,56394.75
17000,3280.6875
17001,849.1875
17002,1354.1875
17003,3573.6875
17004,1225.5
17005,5573.1875
17006,19217.1875
17007,3709.6875
17008,980.25
17009,236529.5
17010,129936.5
17011,9360.6875
17012,25789.6875
17013,10420.25
17014,9034.6875
17015,2696.6875
17016,3977.0
17017,751.5
17018,156.1875
17019,35.25
17020,1161.0
17021,6000.25
17022,54239.1875
17023,47166.1875
17024,602.6875
17025,1999.1875
17026,1038.0
17027,11976.6875
17028,1953.1875
17029,12705.6875
17030,5766.6875
17031,4696.1875
17032,1165.25
17033,2090.6875
17034,8359.6875
17035,33471.6875
17036,4760.1875
17037,2645.25
17038,2240.1875
17039,3638.1875
17040,2422.0
17041,83.1875
17042,198.5
17043,14.1875
17044,728.1875
17045,5783.6875
17046,52211.1875
17047,55061.5
17048,391.5
17049,1125.6875
17050,6115.6875
17051,481.25
17052,2191.6875
17053,369.0
17054,5730.6875
17055,1751.6875
17056,6268.25
17057,2256.5
17058,5146.1875
17059,10322.0
17060,594.0
17061,324.6875
17062,6977.5
17063,2501.25
17064,2280.6875
17065,397.5
17066,156.1875
17067,58.1875
17068,666.0
17069,7250.0
17070,50313.25
17071,56175.6875
17072,847.25
17073,1498.5
17074,3225.6875
17075,4041.6875
17076,1608.5
17077,1357.0
17078,2464.1875
17079,2232.25
17080,2387.1875
17081,4106.25
17082,7725.1875
17083,20654.25
17084,2608.6875
17085,3775.25
17086,4763.6875
17087,4494.1875
17088,4991.1875
17089,452.6875
17090,804.5
17091,26.1875
17092,940.1875
17093,4462.5
17094,41877.25
17095,54051.0
17096,5767.6875
17097,1538.1875
17098,2874.1875
17099,5682.75
17100,468.5
17101,5496.0
17102,1262.6875
17103,266.25
17104,2411.6875
17105,29213.6875
17106,5973.6875
17107,16170.5
17108,975.5
17109,838.25
17110,2730.1875
17111,23597.1875
17112,7967.25
17113,802.6875
17114,606.0
17115,276.5
17116,248.75
17117,1122.5
17118,6512.5
17119,10918.6875
17120,26883.6875
17121,21634.5
17122,5164.6875
17123,13356.6875
17124,1011.25
17125,1774.5
17126,184.1875
17127,3090.6875
17128,1182.25
17129,5098.5
17130,2329.25
17131,1182.25
17132,1353.6875
17133,2376.6875
17134,66489.6875
17135,5385.6875
17136,5092.25
17137,634.25
17138,1949.1875
17139,885.0
17140,97.1875
17141,277.5
17142,4131.1875
17143,5380.75
17144,18904.75
17145,17663.1875
17146,3701.1875
17147,13502.1875
17148,2634.5
17149,3581.1875
17150,1979.25
17151,433.1875
17152,24.5
17153,8095.25
17154,197.25
17155,2300.25
17156,11290.25
17157,7049.0
17158,5021.25
17159,2687.25
17160,1066.0
17161,639.6875
17162,270.6875
17163,49.25
17164,338.1875
17165,6962.25
17166,35862.5
17167,61482.5
17168,1206.75
17169,997.5
17170,4448.6875
17171,3568.1875
17172,2741.1875
17173,1704.6875
17174,3589.6875
17175,2515.0
17176,2916.6875
17177,473.0
17178,16142.1875
17179,25308.5
17180,3962.75
17181,5099.6875
17182,3108.5
17183,4029.6875
17184,3675.0
17185,127.6875
17186,186.5
17187,52.25
17188,641.1875
17189,8950.75
17190,53010.5
17191,51739.6875
17192,1816.6875
17193,1306.5
17194,6068.1875
17195,4529.5
17196,2653.5
17197,3084.6875
17198,3526.0
17199,3069.0
17200,17187.6875
17201,469.25
17202,13456.5
17203,26846.6875
17204,5844.5
17205,4239.1875
17206,7024.75
17207,2361.5
17208,2661.6875
17209,17.1875
17210,366.6875
17211,23.1875
17212,1138.6875
17213,7130.1875
17214,39993.6875
17215,64373.1875
17216,2850.6875
17217,1604.6875
17218,6293.1875
17219,6676.5
17220,8292.6875
17221,468.6875
17222,5640.25
17223,8819.0
17224,1520.25
17225,749.1875
17226,7078.6875
17227,23245.5
17228,2162.5
17229,2661.1875
17230,10496.25
17231,7427.5
17232,4040.5
17233,701.1875
17234,186.1875
17235,31.1875
17236,793.5
17237,11032.75
17238,40858.25
17239,64050.6875
17240,2196.6875
17241,1306.6875
17242,6037.5
17243,5098.6875
17244,96.75
17245,1123.25
17246,1527.25
17247,1068.5
17248,505.6875
17249,450.75
17250,5966.1875
17251,20351.1875
17252,3842.75
17253,1515.6875
17254,11514.5
17255,6005.25
17256,3317.5
17257,211.1875
17258,514.75
17259,56.1875
17260,981.25
17261,5100.6875
17262,26389.25
17263,54014.75
17264,2002.25
17265,3438.6875
17266,7715.6875
17267,631.25
17268,3309.1875
17269,626.75
17270,877.25
17271,2434.1875
17272,3630.75
17273,11215.25
17274,6829.5
17275,5025.0
17276,1941.1875
17277,3941.1875
17278,41784.5
17279,10412.6875
17280,2988.5
17281,693.5
17282,1478.75
17283,180.6875
17284,35.1875
17285,762.5
17286,2890.75
17287,10350.75
17288,26373.1875
17289,10811.25
17290,2493.25
17291,1604.25
17292,2448.1875
17293,312.5
17294,3979.1875
17295,3261.5
17296,7317.5
17297,2266.25
17298,2460.6875
17299,5356.25
17300,1996.25
17301,7030.5
17302,7777.6875
17303,2042.25
17304,4527.1875
17305,611.1875
17306,960.6875
17307,135.1875
17308,112.6875
17309,138.5
17310,2913.1875
17311,4553.1875
17312,13578.75
17313,9390.5
17314,957.6875
17315,9668.6875
17316,297.1875
17317,1662.75
17318,952.0
17319,735.25
17320,1338.25
17321,9352.1875
17322,3952.25
17323,179.1875
17324,4688.1875
17325,6144.75
17326,3193.6875
17327,3747.6875
17328,2568.1875
17329,254.1875
17330,244.1875
17331,5.0
17332,152.25
17333,1281.0
17334,6394.75
17335,10940.6875
17336,2499.5
17337,8787.25
17338,1793.25
17339,2521.5
17340,963.6875
17341,2021.1875
17342,2073.1875
17343,2102.25
17344,434.75
17345,2046.6875
17346,11307.5
17347,1038.5
17348,221.5
17349,2516.25
17350,604.25
17351,3811.6875
17352,357.1875
17353,73.25
17354,329.0
17355,41.0
17356,11.6875
17357,354.6875
17358,586.0
17359,1483.6875
17360,1840.6875
17361,3789.5
17362,1858.5
17363,184.75
17364,579.1875
17365,376.1875
17366,969.5
17367,290.25
17368,365.6875
17369,1527.25
17370,1911.25
17371,546.1875
17372,1983.1875
17373,2020.5
17374,1151.5
17375,1602.0
17376,1254.6875
17377,6.0
17378,365.6875
17379,47.25
17380,411.1875
17381,2639.6875
17382,12585.5
17383,19453.1875
17384,2513.1875
17385,3366.5
17386,4065.0
17387,2990.75
17388,8053.5
17389,1686.5
17390,3595.6875
17391,4172.5
17392,714.1875
17393,5752.5
17394,2571.5
17395,6517.25
17396,2253.25
17397,1702.25
17398,5853.5
17399,2355.25
17400,1214.25
17401,92.5
17402,370.0
17403,18.25
17404,498.75
17405,4397.0
17406,19509.6875
17407,21379.5
17408,7795.6875
17409,7671.6875
17410,3762.5
17411,2259.0
17412,2665.5
17413,899.6875
17414,1289.1875
17415,3663.1875
17416,2904.5
17417,103824.1875
17418,31792.6875
17419,8241.1875
17420,1227.6875
17421,10710.5
17422,33808.1875
17423,5292.6875
17424,1452.1875
17425,387.1875
17426,600.1875
17427,106.1875
17428,738.5
17429,3338.1875
17430,14847.1875
17431,23163.1875
17432,3394.25
17433,9184.1875
17434,7600.1875
17435,5261.5
17436,10578.75
17437,3380.1875
17438,31.1875
17439,3911.1875
17440,2005.5
17441,1763.1875
17442,4018.25
17443,5397.5
17444,3769.6875
17445,5635.5
17446,7100.6875
17447,3636.1875
17448,2203.0
17449,502.25
17450,730.5
17451,57.1875
17452,10.6875
17453,1089.25
17454,1922.1875
17455,8031.5
17456,12920.5
17457,8471.1875
17458,1622.25
17459,2158.5
17460,4724.6875
17461,57.1875
17462,2978.75
17463,3290.1875
17464,1572.1875
17465,733.5
17466,12621.5
17467,12804.1875
17468,1184.1875
17469,582.5
17470,6097.5
17471,897.1875
17472,3370.25
17473,380.25
17474,625.25
17475,82.25
17476,1104.1875
17477,130.5
17478,2424.1875
17479,4513.25
17480,6613.6875
17481,9943.6875
17482,6593.25
17483,18539.1875
17484,1369.25
17485,2242.1875
17486,281.25
17487,3464.75
17488,2558.0
17489,74.25
17490,9129.6875
17491,398.0
17492,1045.25
17493,6149.0
17494,9153.25
17495,5116.6875
17496,2419.0
17497,188.1875
17498,216.75
17499,233.6875
17500,1762.6875
17501,1895.25
17502,7712.1875
17503,14235.1875
17504,2224.6875
17505,10529.6875
17506,4490.75
17507,6285.5
17508,452.1875
17509,6392.6875
17510,1837.1875
17511,16098.0
17512,2605.1875
17513,8938.6875
17514,4082.1875
17515,3002.1875
17516,559.25
17517,450.1875
17518,236.25
17519,4739.0
17520,12188.1875
17521,636.6875
17522,1515.0
17523,807.6875
17524,6309.6875
17525,30.75
17526,1712.75
17527,739.25
17528,2741.1875
17529,5254.6875
17530,3323.5
17531,3831.6875
17532,1346.1875
17533,1011.6875
17534,2021.1875
17535,1555.1875
